Date,Equity,PortBalance,Return
8/10/2015,268675,368675,0
8/11/2015,266625,366625,-0.005560453
8/12/2015,268125,368125,0.004091374
8/13/2015,269150,369150,0.00278438
8/14/2015,269150,369150,0
8/15/2015,269150,369150,0
8/16/2015,269150,369150,0
8/17/2015,266900,366900,-0.006095083
8/18/2015,266900,366900,0
8/19/2015,268400,368400,0.004088307
8/20/2015,269400,369400,0.002714441
8/21/2015,269400,369400,0
8/22/2015,269400,369400,0
8/23/2015,269400,369400,0
8/24/2015,269400,369400,0
8/25/2015,256950,356950,-0.033703303
8/26/2015,256950,356950,0
8/27/2015,256950,356950,0
8/28/2015,256950,356950,0
8/29/2015,256950,356950,0
8/30/2015,256950,356950,0
8/31/2015,256750,356750,-0.000560303
9/1/2015,256750,356750,0
9/2/2015,256750,356750,0
9/3/2015,260500,360500,0.010511563
9/4/2015,262500,362500,0.00554785
9/5/2015,262500,362500,0
9/6/2015,262500,362500,0
9/7/2015,262500,362500,0
9/8/2015,260025,360025,-0.006827586
9/9/2015,263775,363775,0.010415943
9/10/2015,268512.5,368512.5,0.01302316
9/11/2015,264312.5,364312.5,-0.011397171
9/12/2015,262912.5,362912.5,-0.003842855
9/13/2015,262912.5,362912.5,0
9/14/2015,262912.5,362912.5,0
9/15/2015,262912.5,362912.5,0
9/16/2015,262912.5,362912.5,0
9/17/2015,268012.5,368012.5,0.014052974
9/18/2015,267737.5,367737.5,-0.000747257
9/19/2015,267737.5,367737.5,0
9/20/2015,267737.5,367737.5,0
9/21/2015,267212.5,367212.5,-0.001427649
9/22/2015,262212.5,362212.5,-0.013616094
9/23/2015,262462.5,362462.5,0.000690203
9/24/2015,261487.5,361487.5,-0.002689933
9/25/2015,261487.5,361487.5,0
9/26/2015,261487.5,361487.5,0
9/27/2015,261487.5,361487.5,0
9/28/2015,254887.5,354887.5,-0.018257893
9/29/2015,256387.5,356387.5,0.004226692
9/30/2015,257362.5,357362.5,0.002735786
10/1/2015,260037.5,360037.5,0.007485396
10/2/2015,262162.5,362162.5,0.005902163
10/3/2015,262162.5,362162.5,0
10/4/2015,262162.5,362162.5,0
10/5/2015,265912.5,365912.5,0.010354468
10/6/2015,272062.5,372062.5,0.016807297
10/7/2015,269962.5,369962.5,-0.005644213
10/8/2015,270362.5,370362.5,0.001081191
10/9/2015,269312.5,369312.5,-0.00283506
10/10/2015,269312.5,369312.5,0
10/11/2015,269312.5,369312.5,0
10/12/2015,269312.5,369312.5,0
10/13/2015,268637.5,368637.5,-0.00182772
10/14/2015,268637.5,368637.5,0
10/15/2015,268637.5,368637.5,0
10/16/2015,272787.5,372787.5,0.011257672
10/17/2015,272787.5,372787.5,0
10/18/2015,272787.5,372787.5,0
10/19/2015,272787.5,372787.5,0
10/20/2015,271937.5,371937.5,-0.002280119
10/21/2015,270737.5,370737.5,-0.003226349
10/22/2015,269887.5,369887.5,-0.002292727
10/23/2015,273887.5,373887.5,0.010814099
10/24/2015,273887.5,373887.5,0
10/25/2015,273887.5,373887.5,0
10/26/2015,273887.5,373887.5,0
10/27/2015,274587.5,374587.5,0.001872221
10/28/2015,274587.5,374587.5,0
10/29/2015,275937.5,375937.5,0.003603964
10/30/2015,276062.5,376062.5,0.000332502
10/31/2015,276062.5,376062.5,0
11/1/2015,276062.5,376062.5,0
11/2/2015,276062.5,376062.5,0
11/3/2015,277262.5,377262.5,0.003190959
11/4/2015,277262.5,377262.5,0
11/5/2015,277112.5,377112.5,-0.000397601
11/6/2015,277112.5,377112.5,0
11/7/2015,277112.5,377112.5,0
11/8/2015,277112.5,377112.5,0
11/9/2015,277112.5,377112.5,0
11/10/2015,277112.5,377112.5,0
11/11/2015,277112.5,377112.5,0
11/12/2015,274262.5,374262.5,-0.007557426
11/13/2015,276487.5,376487.5,0.005945025
11/14/2015,276487.5,376487.5,0
11/15/2015,276487.5,376487.5,0
11/16/2015,276487.5,376487.5,0
11/17/2015,280687.5,380687.5,0.011155749
11/18/2015,279837.5,379837.5,-0.002232802
11/19/2015,284887.5,384887.5,0.013295159
11/20/2015,283387.5,383387.5,-0.003897243
11/21/2015,283387.5,383387.5,0
11/22/2015,283387.5,383387.5,0
11/23/2015,281287.5,381287.5,-0.005477487
11/24/2015,280612.5,380612.5,-0.001770318
11/25/2015,280662.5,380662.5,0.000131367
11/26/2015,280662.5,380662.5,0
11/27/2015,280062.5,380062.5,-0.001576199
11/28/2015,280062.5,380062.5,0
11/29/2015,280062.5,380062.5,0
11/30/2015,280062.5,380062.5,0
12/1/2015,279187.5,379187.5,-0.002302253
12/2/2015,281137.5,381137.5,0.005142575
12/3/2015,283637.5,383637.5,0.006559313
12/4/2015,283637.5,383637.5,0
12/5/2015,283637.5,383637.5,0
12/6/2015,283637.5,383637.5,0
12/7/2015,285287.5,385287.5,0.004300935
12/8/2015,285887.5,385887.5,0.001557279
12/9/2015,285887.5,385887.5,0
12/10/2015,285887.5,385887.5,0
12/11/2015,276087.5,376087.5,-0.025396003
12/12/2015,276087.5,376087.5,0
12/13/2015,276087.5,376087.5,0
12/14/2015,278412.5,378412.5,0.006182072
12/15/2015,278412.5,378412.5,0
12/16/2015,278512.5,378512.5,0.000264262
12/17/2015,278512.5,378512.5,0
12/18/2015,280012.5,380012.5,0.003962881
12/19/2015,280012.5,380012.5,0
12/20/2015,280012.5,380012.5,0
12/21/2015,281737.5,381737.5,0.004539324
12/22/2015,281737.5,381737.5,0
12/23/2015,285712.5,385712.5,0.010412915
12/24/2015,290612.5,390612.5,0.012703763
12/25/2015,290612.5,390612.5,0
12/26/2015,290612.5,390612.5,0
12/27/2015,290612.5,390612.5,0
12/28/2015,291487.5,391487.5,0.002240072
12/29/2015,291487.5,391487.5,0
12/30/2015,290987.5,390987.5,-0.00127718
12/31/2015,292487.5,392487.5,0.00383644
1/1/2016,292487.5,392487.5,0
1/2/2016,292487.5,392487.5,0
1/3/2016,292487.5,392487.5,0
1/4/2016,292787.5,392787.5,0.000764356
1/5/2016,292787.5,392787.5,0
1/6/2016,289387.5,389387.5,-0.00865608
1/7/2016,291612.5,391612.5,0.005714102
1/8/2016,293787.5,393787.5,0.00555396
1/9/2016,293787.5,393787.5,0
1/10/2016,293787.5,393787.5,0
1/11/2016,286887.5,386887.5,-0.017522141
1/12/2016,283087.5,383087.5,-0.009821977
1/13/2016,279412.5,379412.5,-0.009593109
1/14/2016,283237.5,383237.5,0.010081376
1/15/2016,276487.5,376487.5,-0.017613099
1/16/2016,276487.5,376487.5,0
1/17/2016,276487.5,376487.5,0
1/18/2016,276487.5,376487.5,0
1/19/2016,274962.5,374962.5,-0.004050599
1/20/2016,265362.5,365362.5,-0.02560256
1/21/2016,267350,367350,0.005439803
1/22/2016,271100,371100,0.010208248
1/23/2016,271100,371100,0
1/24/2016,271100,371100,0
1/25/2016,273800,373800,0.007275667
1/26/2016,274775,374775,0.002608347
1/27/2016,274825,374825,0.000133413
1/28/2016,275050,375050,0.00060028
1/29/2016,278800,378800,0.009998667
1/30/2016,278800,378800,0
1/31/2016,278800,378800,0
2/1/2016,282550,382550,0.009899683
2/2/2016,281150,381150,-0.003659652
2/3/2016,281150,381150,0
2/4/2016,281150,381150,0
2/5/2016,278600,378600,-0.006690279
2/6/2016,278600,378600,0
2/7/2016,278600,378600,0
2/8/2016,280225,380225,0.004292129
2/9/2016,282550,382550,0.0061148
2/10/2016,282550,382550,0
2/11/2016,274800,374800,-0.02025879
2/12/2016,272725,372725,-0.005536286
2/13/2016,272725,372725,0
2/14/2016,272725,372725,0
2/15/2016,272725,372725,0
2/16/2016,276775,376775,0.01086592
2/17/2016,276775,376775,0
2/18/2016,284775,384775,0.021232831
2/19/2016,286025,386025,0.003248652
2/20/2016,286025,386025,0
2/21/2016,286025,386025,0
2/22/2016,286025,386025,0
2/23/2016,285325,385325,-0.001813354
2/24/2016,286825,386825,0.003892818
2/25/2016,287812.5,387812.5,0.002552834
2/26/2016,287812.5,387812.5,0
2/27/2016,287812.5,387812.5,0
2/28/2016,287812.5,387812.5,0
2/29/2016,287812.5,387812.5,0
3/1/2016,291562.5,391562.5,0.009669621
3/2/2016,295962.5,395962.5,0.011237031
3/3/2016,295012.5,395012.5,-0.002399217
3/4/2016,295012.5,395012.5,0
3/5/2016,295012.5,395012.5,0
3/6/2016,295012.5,395012.5,0
3/7/2016,295612.5,395612.5,0.001518939
3/8/2016,295612.5,395612.5,0
3/9/2016,295862.5,395862.5,0.000631931
3/10/2016,294912.5,394912.5,-0.002399823
3/11/2016,293812.5,393812.5,-0.002785427
3/12/2016,293812.5,393812.5,0
3/13/2016,293812.5,393812.5,0
3/14/2016,293862.5,393862.5,0.000126964
3/15/2016,294162.5,394162.5,0.000761687
3/16/2016,294162.5,394162.5,0
3/17/2016,294162.5,394162.5,0
3/18/2016,299962.5,399962.5,0.014714743
3/19/2016,299962.5,399962.5,0
3/20/2016,299962.5,399962.5,0
3/21/2016,299187.5,399187.5,-0.001937682
3/22/2016,299187.5,399187.5,0
3/23/2016,299187.5,399187.5,0
3/24/2016,299187.5,399187.5,0
3/25/2016,299187.5,399187.5,0
3/26/2016,299187.5,399187.5,0
3/27/2016,299187.5,399187.5,0
3/28/2016,299187.5,399187.5,0
3/29/2016,299187.5,399187.5,0
3/30/2016,302937.5,402937.5,0.009394082
3/31/2016,305637.5,405637.5,0.006700791
4/1/2016,305137.5,405137.5,-0.001232628
4/2/2016,305137.5,405137.5,0
4/3/2016,305137.5,405137.5,0
4/4/2016,305137.5,405137.5,0
4/5/2016,305137.5,405137.5,0
4/6/2016,305137.5,405137.5,0
4/7/2016,304837.5,404837.5,-0.000740489
4/8/2016,303662.5,403662.5,-0.002902399
4/9/2016,303662.5,403662.5,0
4/10/2016,303662.5,403662.5,0
4/11/2016,303662.5,403662.5,0
4/12/2016,303662.5,403662.5,0
4/13/2016,307812.5,407812.5,0.010280866
4/14/2016,307812.5,407812.5,0
4/15/2016,307662.5,407662.5,-0.000367816
4/16/2016,307662.5,407662.5,0
4/17/2016,307662.5,407662.5,0
4/18/2016,307662.5,407662.5,0
4/19/2016,307662.5,407662.5,0
4/20/2016,309862.5,409862.5,0.005396621
4/21/2016,308987.5,408987.5,-0.002134862
4/22/2016,308987.5,408987.5,0
4/23/2016,308987.5,408987.5,0
4/24/2016,308987.5,408987.5,0
4/25/2016,309087.5,409087.5,0.000244506
4/26/2016,308187.5,408187.5,-0.002200018
4/27/2016,306687.5,406687.5,-0.003674782
4/28/2016,306687.5,406687.5,0
4/29/2016,308187.5,408187.5,0.003688336
4/30/2016,309912.5,409912.5,0.004225999
5/1/2016,309912.5,409912.5,0
5/2/2016,309912.5,409912.5,0
5/3/2016,307412.5,407412.5,-0.006098863
5/4/2016,308062.5,408062.5,0.001595435
5/5/2016,308062.5,408062.5,0
5/6/2016,308062.5,408062.5,0
5/7/2016,308062.5,408062.5,0
5/8/2016,308062.5,408062.5,0
5/9/2016,309062.5,409062.5,0.002450605
5/10/2016,307612.5,407612.5,-0.003544691
5/11/2016,307612.5,407612.5,0
5/12/2016,308662.5,408662.5,0.002575976
5/13/2016,308662.5,408662.5,0
5/14/2016,308662.5,408662.5,0
5/15/2016,308662.5,408662.5,0
5/16/2016,308662.5,408662.5,0
5/17/2016,309012.5,409012.5,0.000856452
5/18/2016,309137.5,409137.5,0.000305614
5/19/2016,309137.5,409137.5,0
5/20/2016,309137.5,409137.5,0
5/21/2016,309137.5,409137.5,0
5/22/2016,309137.5,409137.5,0
5/23/2016,308187.5,408187.5,-0.002321958
5/24/2016,308187.5,408187.5,0
5/25/2016,308187.5,408187.5,0
5/26/2016,308187.5,408187.5,0
5/27/2016,307562.5,407562.5,-0.001531159
5/28/2016,307037.5,407037.5,-0.001288146
5/29/2016,307037.5,407037.5,0
5/30/2016,307037.5,407037.5,0
5/31/2016,307037.5,407037.5,0
6/1/2016,307062.5,407062.5,6.14E-05
6/2/2016,305362.5,405362.5,-0.004176263
6/3/2016,303787.5,403787.5,-0.003885411
6/4/2016,303787.5,403787.5,0
6/5/2016,303787.5,403787.5,0
6/6/2016,303787.5,403787.5,0
6/7/2016,303787.5,403787.5,0
6/8/2016,303787.5,403787.5,0
6/9/2016,304937.5,404937.5,0.002848033
6/10/2016,304637.5,404637.5,-0.000740855
6/11/2016,304637.5,404637.5,0
6/12/2016,304637.5,404637.5,0
6/13/2016,304637.5,404637.5,0
6/14/2016,304637.5,404637.5,0
6/15/2016,304637.5,404637.5,0
6/16/2016,299087.5,399087.5,-0.01371598
6/17/2016,298062.5,398062.5,-0.002568359
6/18/2016,298062.5,398062.5,0
6/19/2016,298062.5,398062.5,0
6/20/2016,298062.5,398062.5,0
6/21/2016,301562.5,401562.5,0.008792589
6/22/2016,300562.5,400562.5,-0.002490272
6/23/2016,300562.5,400562.5,0
6/24/2016,292812.5,392812.5,-0.019347792
6/25/2016,294312.5,394312.5,0.003818616
6/26/2016,294312.5,394312.5,0
6/27/2016,297425,397425,0.007893485
6/28/2016,297425,397425,0
6/29/2016,301175,401175,0.009435743
6/30/2016,306300,406300,0.012774974
7/1/2016,306300,406300,0
7/2/2016,306300,406300,0
7/3/2016,306300,406300,0
7/4/2016,306300,406300,0
7/5/2016,306300,406300,0
7/6/2016,308525,408525,0.005476249
7/7/2016,308525,408525,0
7/8/2016,312275,412275,0.009179365
7/9/2016,312275,412275,0
7/10/2016,312275,412275,0
7/11/2016,316500,416500,0.010248014
7/12/2016,316500,416500,0
7/13/2016,316500,416500,0
7/14/2016,315075,415075,-0.003421369
7/15/2016,315075,415075,0
7/16/2016,315075,415075,0
7/17/2016,315075,415075,0
7/18/2016,315075,415075,0
7/19/2016,314175,414175,-0.002168283
7/20/2016,313525,413525,-0.001569385
7/21/2016,311925,411925,-0.003869174
7/22/2016,311850,411850,-0.000182072
7/23/2016,311850,411850,0
7/24/2016,311850,411850,0
7/25/2016,311050,411050,-0.001942455
7/26/2016,310450,410450,-0.001459676
7/27/2016,309350,409350,-0.002679985
7/28/2016,308975,408975,-0.000916086
7/29/2016,308500,408500,-0.00116144
7/30/2016,308500,408500,0
7/31/2016,308500,408500,0
8/1/2016,308100,408100,-0.000979192
8/2/2016,308100,408100,0
8/3/2016,309650,409650,0.003798089
8/4/2016,309650,409650,0
8/5/2016,309650,409650,0
8/6/2016,309650,409650,0
8/7/2016,309650,409650,0
8/8/2016,313650,413650,0.009764433
8/9/2016,313650,413650,0
8/10/2016,313650,413650,0
8/11/2016,313300,413300,-0.000846126
8/12/2016,312550,412550,-0.001814662
8/13/2016,312550,412550,0
8/14/2016,312550,412550,0
8/15/2016,311800,411800,-0.001817961
8/16/2016,309750,409750,-0.004978145
8/17/2016,310400,410400,0.001586333
8/18/2016,310400,410400,0
8/19/2016,309000,409000,-0.003411306
8/20/2016,309000,409000,0
8/21/2016,309000,409000,0
8/22/2016,308775,408775,-0.000550122
8/23/2016,308775,408775,0
8/24/2016,307225,407225,-0.003791817
8/25/2016,308150,408150,0.002271472
8/26/2016,306100,406100,-0.005022663
8/27/2016,306100,406100,0
8/28/2016,306100,406100,0
8/29/2016,305025,405025,-0.002647131
8/30/2016,304325,404325,-0.001728288
8/31/2016,305100,405100,0.001916775
9/1/2016,305100,405100,0
9/2/2016,305100,405100,0
9/3/2016,305100,405100,0
9/4/2016,305100,405100,0
9/5/2016,305100,405100,0
9/6/2016,304800,404800,-0.000740558
9/7/2016,304600,404600,-0.000494071
9/8/2016,303100,403100,-0.003707365
9/9/2016,304600,404600,0.003721161
9/10/2016,304600,404600,0
9/11/2016,304600,404600,0
9/12/2016,307050,407050,0.006055363
9/13/2016,306200,406200,-0.002088196
9/14/2016,305750,405750,-0.001107829
9/15/2016,305750,405750,0
9/16/2016,306100,406100,0.0008626
9/17/2016,306100,406100,0
9/18/2016,306100,406100,0
9/19/2016,304250,404250,-0.004555528
9/20/2016,302350,402350,-0.004700062
9/21/2016,301450,401450,-0.002236858
9/22/2016,301450,401450,0
9/23/2016,305650,405650,0.010462075
9/24/2016,305650,405650,0
9/25/2016,305650,405650,0
9/26/2016,307425,407425,0.004375693
9/27/2016,307425,407425,0
9/28/2016,307425,407425,0
9/29/2016,309475,409475,0.005031601
9/30/2016,310175,410175,0.001709506
10/1/2016,310175,410175,0
10/2/2016,310175,410175,0
10/3/2016,308075,408075,-0.005119766
10/4/2016,307650,407650,-0.001041475
10/5/2016,307650,407650,0
10/6/2016,306150,406150,-0.003679627
10/7/2016,306150,406150,0
10/8/2016,306150,406150,0
10/9/2016,306150,406150,0
10/10/2016,304625,404625,-0.00375477
10/11/2016,301125,401125,-0.008649985
10/12/2016,301575,401575,0.001121845
10/13/2016,296475,396475,-0.012699994
10/14/2016,294800,394800,-0.00422473
10/15/2016,294800,394800,0
10/16/2016,294800,394800,0
10/17/2016,291200,391200,-0.009118541
10/18/2016,290100,390100,-0.002811861
10/19/2016,290100,390100,0
10/20/2016,290100,390100,0
10/21/2016,290625,390625,0.001345809
10/22/2016,290625,390625,0
10/23/2016,290625,390625,0
10/24/2016,290625,390625,0
10/25/2016,290025,390025,-0.001536
10/26/2016,290500,390500,0.001217871
10/27/2016,290500,390500,0
10/28/2016,290500,390500,0
10/29/2016,290500,390500,0
10/30/2016,290500,390500,0
10/31/2016,290500,390500,0
11/1/2016,286900,386900,-0.00921895
11/2/2016,287925,387925,0.002649263
11/3/2016,287925,387925,0
11/4/2016,287925,387925,0
11/5/2016,287925,387925,0
11/6/2016,287925,387925,0
11/7/2016,287925,387925,0
11/8/2016,293225,393225,0.013662435
11/9/2016,290925,390925,-0.005849069
11/10/2016,290925,390925,0
11/11/2016,290925,390925,0
11/12/2016,290925,390925,0
11/13/2016,290925,390925,0
11/14/2016,290925,390925,0
11/15/2016,290150,390150,-0.001982477
11/16/2016,290800,390800,0.001666026
11/17/2016,289850,389850,-0.002430911
11/18/2016,291050,391050,0.003078107
11/19/2016,291050,391050,0
11/20/2016,291050,391050,0
11/21/2016,290300,390300,-0.001917913
11/22/2016,290300,390300,0
11/23/2016,291750,391750,0.003715091
11/24/2016,290925,390925,-0.002105935
11/25/2016,290925,390925,0
11/26/2016,290925,390925,0
11/27/2016,290925,390925,0
11/28/2016,289925,389925,-0.002558035
11/29/2016,290800,390800,0.002244021
11/30/2016,290800,390800,0
12/1/2016,291575,391575,0.001983112
12/2/2016,291575,391575,0
12/3/2016,291575,391575,0
12/4/2016,291575,391575,0
12/5/2016,291575,391575,0
12/6/2016,293125,393125,0.003958373
12/7/2016,293125,393125,0
12/8/2016,291975,391975,-0.002925278
12/9/2016,291975,391975,0
12/10/2016,291975,391975,0
12/11/2016,291975,391975,0
12/12/2016,291975,391975,0
12/13/2016,291975,391975,0
12/14/2016,290175,390175,-0.00459213
12/15/2016,290475,390475,0.000768886
12/16/2016,290475,390475,0
12/17/2016,290475,390475,0
12/18/2016,290475,390475,0
12/19/2016,290475,390475,0
12/20/2016,290475,390475,0
12/21/2016,290825,390825,0.000896344
12/22/2016,291625,391625,0.002046952
12/23/2016,291625,391625,0
12/24/2016,291625,391625,0
12/25/2016,291625,391625,0
12/26/2016,291625,391625,0
12/27/2016,291625,391625,0
12/28/2016,291675,391675,0.000127673
12/29/2016,292625,392625,0.00242548
12/30/2016,290025,390025,-0.006622095
12/31/2016,290025,390025,0
1/1/2017,290025,390025,0
1/2/2017,290025,390025,0
1/3/2017,287925,387925,-0.00538427
1/4/2017,287925,387925,0
1/5/2017,287925,387925,0
1/6/2017,286500,386500,-0.00367339
1/7/2017,286500,386500,0
1/8/2017,286500,386500,0
1/9/2017,286500,386500,0
1/10/2017,286500,386500,0
1/11/2017,286500,386500,0
1/12/2017,284400,384400,-0.005433376
1/13/2017,283775,383775,-0.001625911
1/14/2017,283775,383775,0
1/15/2017,283775,383775,0
1/16/2017,283775,383775,0
1/17/2017,282425,382425,-0.003517686
1/18/2017,282525,382525,0.000261489
1/19/2017,282525,382525,0
1/20/2017,282525,382525,0
1/21/2017,282525,382525,0
1/22/2017,282525,382525,0
1/23/2017,282525,382525,0
1/24/2017,282525,382525,0
1/25/2017,282525,382525,0
1/26/2017,287625,387625,0.013332462
1/27/2017,288100,388100,0.001225411
1/28/2017,288100,388100,0
1/29/2017,288100,388100,0
1/30/2017,288100,388100,0
1/31/2017,288100,388100,0
2/1/2017,288100,388100,0
2/2/2017,288100,388100,0
2/3/2017,288100,388100,0
2/4/2017,288100,388100,0
2/5/2017,288100,388100,0
2/6/2017,292550,392550,0.011466117
2/7/2017,292275,392275,-0.000700548
2/8/2017,292275,392275,0
2/9/2017,292275,392275,0
2/10/2017,292275,392275,0
2/11/2017,292275,392275,0
2/12/2017,292275,392275,0
2/13/2017,298525,398525,0.0159327
2/14/2017,297500,397500,-0.002571984
2/15/2017,297500,397500,0
2/16/2017,297350,397350,-0.000377358
2/17/2017,297350,397350,0
2/18/2017,297350,397350,0
2/19/2017,297350,397350,0
2/20/2017,297350,397350,0
2/21/2017,297350,397350,0
2/22/2017,296350,396350,-0.002516673
2/23/2017,295775,395775,-0.001450738
2/24/2017,294725,394725,-0.002653023
2/25/2017,293900,393900,-0.002090063
2/26/2017,293900,393900,0
2/27/2017,293900,393900,0
2/28/2017,293300,393300,-0.001523229
3/1/2017,291425,391425,-0.004767353
3/2/2017,291175,391175,-0.000638692
3/3/2017,292150,392150,0.002492491
3/4/2017,292150,392150,0
3/5/2017,292150,392150,0
3/6/2017,291825,391825,-0.000828765
3/7/2017,291825,391825,0
3/8/2017,290725,390725,-0.002807376
3/9/2017,290675,390675,-0.000127967
3/10/2017,288100,388100,-0.006591156
3/11/2017,288100,388100,0
3/12/2017,288100,388100,0
3/13/2017,288100,388100,0
3/14/2017,286300,386300,-0.00463798
3/15/2017,286125,386125,-0.000453016
3/16/2017,288925,388925,0.007251538
3/17/2017,288675,388675,-0.000642797
3/18/2017,288675,388675,0
3/19/2017,288675,388675,0
3/20/2017,288675,388675,0
3/21/2017,288425,388425,-0.000643211
3/22/2017,288425,388425,0
3/23/2017,288425,388425,0
3/24/2017,287625,387625,-0.0020596
3/25/2017,287625,387625,0
3/26/2017,287625,387625,0
3/27/2017,287950,387950,0.000838439
3/28/2017,287950,387950,0
3/29/2017,288800,388800,0.002191004
3/30/2017,288550,388550,-0.000643004
3/31/2017,288550,388550,0
4/1/2017,288550,388550,0
4/2/2017,288550,388550,0
4/3/2017,287050,387050,-0.003860507
4/4/2017,287750,387750,0.001808552
4/5/2017,283900,383900,-0.009929078
4/6/2017,283900,383900,0
4/7/2017,283900,383900,0
4/8/2017,283900,383900,0
4/9/2017,283900,383900,0
4/10/2017,283150,383150,-0.001953634
4/11/2017,280350,380350,-0.007307843
4/12/2017,279925,379925,-0.001117392
4/13/2017,279925,379925,0
4/14/2017,279925,379925,0
4/15/2017,279925,379925,0
4/16/2017,279925,379925,0
4/17/2017,279925,379925,0
4/18/2017,281475,381475,0.004079753
4/19/2017,278950,378950,-0.006619044
4/20/2017,278550,378550,-0.001055548
4/21/2017,278550,378550,0
4/22/2017,278550,378550,0
4/23/2017,278550,378550,0
4/24/2017,276475,376475,-0.005481442
4/25/2017,276475,376475,0
4/26/2017,280075,380075,0.009562388
4/27/2017,280075,380075,0
4/28/2017,280075,380075,0
4/29/2017,280075,380075,0
4/30/2017,280075,380075,0
5/1/2017,280500,380500,0.0011182
5/2/2017,279700,379700,-0.002102497
5/3/2017,279925,379925,0.000592573
5/4/2017,279925,379925,0
5/5/2017,279925,379925,0
5/6/2017,279925,379925,0
5/7/2017,279925,379925,0
5/8/2017,281025,381025,0.002895308
5/9/2017,281025,381025,0
5/10/2017,281075,381075,0.000131225
5/11/2017,279775,379775,-0.003411402
5/12/2017,279150,379150,-0.001645711
5/13/2017,279150,379150,0
5/14/2017,279150,379150,0
5/15/2017,279150,379150,0
5/16/2017,279950,379950,0.002109983
5/17/2017,281450,381450,0.003947888
5/18/2017,283625,383625,0.005701927
5/19/2017,283625,383625,0
5/20/2017,283625,383625,0
5/21/2017,283625,383625,0
5/22/2017,283625,383625,0
5/23/2017,287375,387375,0.009775171
5/24/2017,290325,390325,0.00761536
5/25/2017,290325,390325,0
5/26/2017,290025,390025,-0.00076859
5/27/2017,290025,390025,0
5/28/2017,290025,390025,0
5/29/2017,290025,390025,0
5/30/2017,290025,390025,0
5/31/2017,290025,390025,0
6/1/2017,290025,390025,0
6/2/2017,292675,392675,0.006794436
6/3/2017,292675,392675,0
6/4/2017,292675,392675,0
6/5/2017,292675,392675,0
6/6/2017,293125,393125,0.001145986
6/7/2017,292775,392775,-0.000890302
6/8/2017,292250,392250,-0.001336643
6/9/2017,292250,392250,0
6/10/2017,292250,392250,0
6/11/2017,292250,392250,0
6/12/2017,292250,392250,0
6/13/2017,291200,391200,-0.002676864
6/14/2017,291250,391250,0.000127812
6/15/2017,292050,392050,0.002044728
6/16/2017,292050,392050,0
6/17/2017,292050,392050,0
6/18/2017,292050,392050,0
6/19/2017,292050,392050,0
6/20/2017,295050,395050,0.007652085
6/21/2017,295825,395825,0.001961777
6/22/2017,295825,395825,0
6/23/2017,295825,395825,0
6/24/2017,295825,395825,0
6/25/2017,295825,395825,0
6/26/2017,295825,395825,0
6/27/2017,295075,395075,-0.001894777
6/28/2017,295500,395500,0.001075745
6/29/2017,294750,394750,-0.001896334
6/30/2017,295375,395375,0.001583281
7/1/2017,295375,395375,0
7/2/2017,295375,395375,0
7/3/2017,295375,395375,0
7/4/2017,295375,395375,0
7/5/2017,295525,395525,0.000379387
7/6/2017,295675,395675,0.000379243
7/7/2017,295675,395675,0
7/8/2017,295675,395675,0
7/9/2017,295675,395675,0
7/10/2017,295025,395025,-0.001642762
7/11/2017,294100,394100,-0.002341624
7/12/2017,294100,394100,0
7/13/2017,294100,394100,0
7/14/2017,293625,393625,-0.001205278
7/15/2017,293625,393625,0
7/16/2017,293625,393625,0
7/17/2017,295625,395625,0.005080978
7/18/2017,295800,395800,0.000442338
7/19/2017,295800,395800,0
7/20/2017,297050,397050,0.003158161
7/21/2017,297125,397125,0.000188893
7/22/2017,297125,397125,0
7/23/2017,297125,397125,0
7/24/2017,297125,397125,0
7/25/2017,297125,397125,0
7/26/2017,296975,396975,-0.000377715
7/27/2017,296975,396975,0
7/28/2017,298050,398050,0.002707979
7/29/2017,298050,398050,0
7/30/2017,298050,398050,0
7/31/2017,298050,398050,0
8/1/2017,298050,398050,0
8/2/2017,297300,397300,-0.001884185
8/3/2017,297000,397000,-0.000755097
8/4/2017,297000,397000,0
8/5/2017,297000,397000,0
8/6/2017,297000,397000,0
8/7/2017,297000,397000,0
8/8/2017,296725,396725,-0.000692695
8/9/2017,296175,396175,-0.001386351
8/10/2017,297675,397675,0.003786206
8/11/2017,299650,399650,0.004966367
8/12/2017,299650,399650,0
8/13/2017,299650,399650,0
8/14/2017,299650,399650,0
8/15/2017,304450,404450,0.012010509
8/16/2017,303700,403700,-0.00185437
8/17/2017,300100,400100,-0.008917513
8/18/2017,301725,401725,0.004061485
8/19/2017,303225,403225,0.003733898
8/20/2017,303225,403225,0
8/21/2017,303225,403225,0
8/22/2017,303225,403225,0
8/23/2017,306575,406575,0.008308017
8/24/2017,306475,406475,-0.000245957
8/25/2017,306475,406475,0
8/26/2017,306475,406475,0
8/27/2017,306475,406475,0
8/28/2017,306225,406225,-0.000615044
8/29/2017,306475,406475,0.000615422
8/30/2017,306475,406475,0
8/31/2017,306475,406475,0
9/1/2017,306475,406475,0
9/2/2017,306475,406475,0
9/3/2017,306475,406475,0
9/4/2017,306475,406475,0
9/5/2017,309525,409525,0.007503537
9/6/2017,309525,409525,0
9/7/2017,308725,408725,-0.001953483
9/8/2017,308725,408725,0
9/9/2017,308725,408725,0
9/10/2017,308725,408725,0
9/11/2017,306700,406700,-0.004954431
9/12/2017,308850,408850,0.005286452
